"","date","time","year","month","doy","dow","death","cvd","resp","temp","dptp","rhum","pm10","o3"
"2695",1994-05-18,2695,1994,5,138,"Wednesday",107,44,5,10.2777777777778,29.875,46.125,12.891101172,26.2409888882
"2696",1994-05-19,2696,1994,5,139,"Thursday",115,51,12,12.2222222222222,37.75,45.75,21.849663048,26.1100117315
"2697",1994-05-20,2697,1994,5,140,"Friday",109,43,10,15.2777777777778,42.75,41.25,51.603946944,26.6640806767
"2698",1994-05-21,2698,1994,5,141,"Saturday",107,43,13,20,45.625,39.375,81.816954368,39.100599867
"2699",1994-05-22,2699,1994,5,142,"Sunday",104,45,5,22.7777777777778,49.75,39.875,65.806986014,46.488387839
"2700",1994-05-23,2700,1994,5,143,"Monday",104,47,6,20.2777777777778,54.125,66.5,49.527818306,37.176702346
"2701",1994-05-24,2701,1994,5,144,"Tuesday",124,58,10,19.1666666666667,60.875,74.125,40.8827483042,28.3912114087
"2702",1994-05-25,2702,1994,5,145,"Wednesday",120,45,12,18.6111111111111,58,84.625,29.353097076,26.7731398618
"2703",1994-05-26,2703,1994,5,146,"Thursday",124,49,9,9.44444444444444,38,75.875,14.585050743,24.2446999597
"2704",1994-05-27,2704,1994,5,147,"Friday",108,43,11,10.5555555555556,33.875,43.875,29.421383598,20.520452384
"2705",1994-05-28,2705,1994,5,148,"Saturday",123,54,6,17.2222222222222,46,40.5,38.9070288284,33.257672669
"2706",1994-05-29,2706,1994,5,149,"Sunday",98,42,4,20.8333333333333,48.75,38.75,48.175151761,45.753055003
"2707",1994-05-30,2707,1994,5,150,"Monday",109,51,6,25,59.375,46.5,45.845377477,47.622415386
"2708",1994-05-31,2708,1994,5,151,"Tuesday",122,45,15,23.8888888888889,40.5,30.5,48.935857436,28.5113204932
"2709",1994-06-01,2709,1994,6,152,"Wednesday",118,54,11,13.3333333333333,34.25,49.875,26.45564065,25.5248618007
"2710",1994-06-02,2710,1994,6,153,"Thursday",105,58,5,12.7777777777778,27.5,35.125,13.82430528,28.5549732009
"2711",1994-06-03,2711,1994,6,154,"Friday",107,45,4,13.8888888888889,40.75,48.875,49.392582762,26.3084624715
"2712",1994-06-04,2712,1994,6,155,"Saturday",111,50,7,16.1111111111111,39.75,35.5,38.7748058244,35.276538854
"2713",1994-06-05,2713,1994,6,156,"Sunday",113,48,9,21.6666666666667,60,52.125,83.253825128,43.664981872
"2714",1994-06-06,2714,1994,6,157,"Monday",117,51,14,25,62.125,67.375,70.288978725,40.767925635
"2715",1994-06-07,2715,1994,6,158,"Tuesday",114,59,8,20.2777777777778,49.25,76.625,59.748492777,22.9626265018
"2716",1994-06-08,2716,1994,6,159,"Wednesday",111,45,7,13.0555555555556,39.625,61.125,24.268656096,22.5750682797
"2717",1994-06-09,2717,1994,6,160,"Thursday",119,51,13,13.3333333333333,33.875,37.75,32.822995782,29.0882160692
"2718",1994-06-10,2718,1994,6,161,"Friday",117,51,14,16.3888888888889,40.875,44.625,48.416237266,25.5498346042
"2719",1994-06-11,2719,1994,6,162,"Saturday",120,52,8,19.4444444444444,56,66.25,48.880474073,25.7025723539
"2720",1994-06-12,2720,1994,6,163,"Sunday",98,38,5,22.5,58.125,51.75,20.334935364,31.6793841509
"2721",1994-06-13,2721,1994,6,164,"Monday",134,52,8,25.5555555555556,66.875,71.25,34.613772696,34.184692639
"2722",1994-06-14,2722,1994,6,165,"Tuesday",110,43,7,26.6666666666667,70,54.625,50.231648529,30.2197627164
"2723",1994-06-15,2723,1994,6,166,"Wednesday",107,44,14,30,66.375,48.875,85.183759192,31.0119806145
"2724",1994-06-16,2724,1994,6,167,"Thursday",117,46,8,28.8888888888889,65,47.75,81.807093632,35.320889772
"2725",1994-06-17,2725,1994,6,168,"Friday",122,64,5,27.5,65.375,55.125,101.777819856,31.4568469262
"2726",1994-06-18,2726,1994,6,169,"Saturday",125,50,12,27.7777777777778,64.25,51,66.734502427,52.766450182
"2727",1994-06-19,2727,1994,6,170,"Sunday",141,78,8,24.1666666666667,63.625,71.875,34.102277872,34.115470556
"2728",1994-06-20,2728,1994,6,171,"Monday",124,59,9,25.5555555555556,72,74,88.099739525,32.956164989
"2729",1994-06-21,2729,1994,6,172,"Tuesday",114,43,11,23.3333333333333,53,49,37.0623495542,27.8831919439
"2730",1994-06-22,2730,1994,6,173,"Wednesday",107,53,5,23.0555555555556,48,35.875,42.7265483487,28.2086875731
"2731",1994-06-23,2731,1994,6,174,"Thursday",116,41,4,19.7222222222222,62.625,96.125,34.346187181,24.3606050501
"2732",1994-06-24,2732,1994,6,175,"Friday",112,37,13,17.5,54,70.875,22.861223558,32.22758272
"2733",1994-06-25,2733,1994,6,176,"Saturday",117,40,9,21.3888888888889,61,61.875,29.330480219,25.8349272106
"2734",1994-06-26,2734,1994,6,177,"Sunday",92,36,8,20.2777777777778,59.75,84.75,31.494213223,33.755744525
"2735",1994-06-27,2735,1994,6,178,"Monday",103,46,7,20.8333333333333,54,51,28.922629197,25.4715462462
"2736",1994-06-28,2736,1994,6,179,"Tuesday",119,41,9,23.6111111111111,59.5,57.625,46.924645628,27.5507303344
"2737",1994-06-29,2737,1994,6,180,"Wednesday",122,61,7,21.3888888888889,58.875,65.625,32.335311549,26.8150746939
"2738",1994-06-30,2738,1994,6,181,"Thursday",111,58,3,21.1111111111111,59.375,63.5,36.9624150882,16.95167134
"2739",1994-07-01,2739,1994,7,182,"Friday",107,44,8,25,63.75,59.625,46.477670131,32.941325488
"2740",1994-07-02,2740,1994,7,183,"Saturday",103,47,8,17.5,52,78.75,10.933340976,18.636004123
"2741",1994-07-03,2741,1994,7,184,"Sunday",90,39,5,19.1666666666667,63.625,70.125,29.907333783,29.3661568768
"2742",1994-07-04,2742,1994,7,185,"Monday",115,48,13,27.7777777777778,74,72.25,37.1777553269,38.960289321
"2743",1994-07-05,2743,1994,7,186,"Tuesday",129,61,11,29.7222222222222,70.5,62.875,2.70859219,36.303581259
"2744",1994-07-06,2744,1994,7,187,"Wednesday",109,38,9,28.0555555555556,68.375,68,47.551604381,27.2837853899
"2745",1994-07-07,2745,1994,7,188,"Thursday",117,54,10,26.3888888888889,70.25,82.5,45.6137543208,20.726240294
"2746",1994-07-08,2746,1994,7,189,"Friday",106,46,4,23.3333333333333,60.375,74.5,37.4984646047,22.1017003061
"2747",1994-07-09,2747,1994,7,190,"Saturday",113,42,7,19.1666666666667,58.125,69.5,22.324251987,15.432454235
"2748",1994-07-10,2748,1994,7,191,"Sunday",87,38,7,18.8888888888889,54.5,69.625,9.100628831,21.08374709
"2749",1994-07-11,2749,1994,7,192,"Monday",115,43,5,20.8333333333333,66,63.375,64.071263476,24.724500498
"2750",1994-07-12,2750,1994,7,193,"Tuesday",103,57,5,27.2222222222222,67.5,82,46.0190356373,33.836333975
"2751",1994-07-13,2751,1994,7,194,"Wednesday",109,51,8,19.1666666666667,58.5,81.5,22.802338603,18.088054481
"2752",1994-07-14,2752,1994,7,195,"Thursday",110,48,7,23.0555555555556,65.75,70.375,51.920132756,28.6273821757
"2753",1994-07-15,2753,1994,7,196,"Friday",119,46,10,23.3333333333333,58.875,58.875,36.4815378294,23.4986830369
"2754",1994-07-16,2754,1994,7,197,"Saturday",93,42,4,23.0555555555556,64.75,71.125,34.115247866,29.1686622331
"2755",1994-07-17,2755,1994,7,198,"Sunday",87,33,8,24.4444444444444,60.25,60.25,22.008983328,27.5369199761
"2756",1994-07-18,2756,1994,7,199,"Monday",98,48,9,23.8888888888889,61.5,54.125,31.058224452,20.969370858
"2757",1994-07-19,2757,1994,7,200,"Tuesday",93,43,6,25,67.25,71.75,35.100436096,21.597510132
"2758",1994-07-20,2758,1994,7,201,"Wednesday",109,58,8,26.3888888888889,69.5,75.125,48.592890519,25.8862473103
"2759",1994-07-21,2759,1994,7,202,"Thursday",116,49,7,23.6111111111111,66.625,82.75,36.127293498,18.514482816
"2760",1994-07-22,2760,1994,7,203,"Friday",97,42,3,22.5,64.125,69.375,27.663467277,13.924746074
"2761",1994-07-23,2761,1994,7,204,"Saturday",115,49,6,24.1666666666667,63.75,61.75,21.055702315,22.043961194
"2762",1994-07-24,2762,1994,7,205,"Sunday",101,43,5,23.6111111111111,57.25,54.625,10.956064123,23.5409174655
"2763",1994-07-25,2763,1994,7,206,"Monday",100,50,6,22.5,51.5,50.375,34.1727926,16.368895301
"2764",1994-07-26,2764,1994,7,207,"Tuesday",91,43,2,18.8888888888889,54.375,65.875,31.06914599,16.271619364
"2765",1994-07-27,2765,1994,7,208,"Wednesday",108,43,8,19.7222222222222,54,65.625,19.938745704,14.864347502
"2766",1994-07-28,2766,1994,7,209,"Thursday",107,45,7,18.8888888888889,50.25,54.25,20.007359231,14.685075744
"2767",1994-07-29,2767,1994,7,210,"Friday",113,41,9,19.7222222222222,51.375,50.875,65.00404957,18.481129267
"2768",1994-07-30,2768,1994,7,211,"Saturday",119,45,5,21.1111111111111,57.75,55.625,68.172884167,28.9509257852
"2769",1994-07-31,2769,1994,7,212,"Sunday",95,47,4,23.8888888888889,61.5,54.25,45.3215633744,32.475165931
"2770",1994-08-01,2770,1994,8,213,"Monday",128,69,7,25,67,79.75,55.629013433,34.622559427
"2771",1994-08-02,2771,1994,8,214,"Tuesday",82,31,10,20.5555555555556,58,71.75,35.12896612,26.7061306432
"2772",1994-08-03,2772,1994,8,215,"Wednesday",109,39,9,21.9444444444444,68.125,77.375,57.748219367,22.8244360072
"2773",1994-08-04,2773,1994,8,216,"Thursday",102,46,5,20.8333333333333,53.75,71.375,41.1345788115,21.09948846
"2774",1994-08-05,2774,1994,8,217,"Friday",105,44,9,15,47.375,63.875,10.110286046,19.961050202
"2775",1994-08-06,2775,1994,8,218,"Saturday",85,37,7,15.5555555555556,50.75,59.25,33.190482231,21.225245589
"2776",1994-08-07,2776,1994,8,219,"Sunday",100,49,10,18.3333333333333,57.25,56.375,21.691097089,33.663129152
"2777",1994-08-08,2777,1994,8,220,"Monday",103,45,6,23.3333333333333,60,79.625,47.202039336,29.4669410427
"2778",1994-08-09,2778,1994,8,221,"Tuesday",122,52,12,14.7222222222222,51,74.375,19.817559331,20.243806768
"2779",1994-08-10,2779,1994,8,222,"Wednesday",117,41,9,16.1111111111111,57.5,90.625,NA,7.190009411
"2780",1994-08-11,2780,1994,8,223,"Thursday",135,61,8,17.5,59.25,86.25,25.167439545,24.1073960985
"2781",1994-08-12,2781,1994,8,224,"Friday",110,37,7,18.6111111111111,64.75,89.375,39.3318410562,17.119880578
"2782",1994-08-13,2782,1994,8,225,"Saturday",121,54,13,23.8888888888889,70.75,84.625,36.5672798974,23.9201080951
"2783",1994-08-14,2783,1994,8,226,"Sunday",117,42,6,18.0555555555556,50.875,61.75,28.607974602,20.096538256
"2784",1994-08-15,2784,1994,8,227,"Monday",107,50,6,19.1666666666667,51.5,57.625,27.749760141,15.933437358
"2785",1994-08-16,2785,1994,8,228,"Tuesday",124,54,7,19.1666666666667,58.125,66.125,64.328348389,21.034854134
"2786",1994-08-17,2786,1994,8,229,"Wednesday",115,60,6,21.1111111111111,61,67.625,48.339505024,28.4667822957
"2787",1994-08-18,2787,1994,8,230,"Thursday",117,49,9,21.6666666666667,66.375,74.75,61.108445824,25.0055770673
"2788",1994-08-19,2788,1994,8,231,"Friday",139,55,7,25,64.5,70.75,81.81830556,35.499266919
"2789",1994-08-20,2789,1994,8,232,"Saturday",116,48,8,21.1111111111111,62.125,80.125,26.838477974,31.199179433
"2790",1994-08-21,2790,1994,8,233,"Sunday",102,38,9,18.8888888888889,58.375,76.5,NA,20.021887501
"2791",1994-08-22,2791,1994,8,234,"Monday",115,55,5,20,57.5,63.625,42.3937582282,14.594337011
"2792",1994-08-23,2792,1994,8,235,"Tuesday",125,52,11,20.8333333333333,61.25,62.875,57.37966939,22.7337698056
"2793",1994-08-24,2793,1994,8,236,"Wednesday",119,47,11,25.2777777777778,70.375,74.125,57.756862886,33.490084336
"2794",1994-08-25,2794,1994,8,237,"Thursday",116,47,4,25.8333333333333,73,74.25,87.784989126,28.4461994679
"2795",1994-08-26,2795,1994,8,238,"Friday",102,44,5,24.7222222222222,68.375,76.125,61.308384012,23.2276313935
"2796",1994-08-27,2796,1994,8,239,"Saturday",93,34,10,25,68.125,62.75,102.43049471,34.461304787
"2797",1994-08-28,2797,1994,8,240,"Sunday",100,37,8,19.7222222222222,54.125,71.75,31.817157858,20.757823948
"2798",1994-08-29,2798,1994,8,241,"Monday",93,34,9,18.8888888888889,52.375,57.5,31.84530646,19.376857515
"2799",1994-08-30,2799,1994,8,242,"Tuesday",108,40,8,17.7777777777778,61.625,97.75,37.3477539977,11.627398688
"2800",1994-08-31,2800,1994,8,243,"Wednesday",99,43,7,16.3888888888889,53.375,82.25,23.907489237,15.707738708
"2801",1994-09-01,2801,1994,9,244,"Thursday",104,46,5,15,46.375,65.5,10.42375671,15.776494096
"2802",1994-09-02,2802,1994,9,245,"Friday",119,44,8,15,50.5,64,79.730567272,9.028068549
"2803",1994-09-03,2803,1994,9,246,"Saturday",99,42,6,16.6666666666667,53.875,77.125,33.255783749,17.590499802
"2804",1994-09-04,2804,1994,9,247,"Sunday",104,32,10,15.2777777777778,54.5,79.25,14.709348701,23.592317965
"2805",1994-09-05,2805,1994,9,248,"Monday",101,48,7,16.3888888888889,60.375,89.875,37.7478900667,26.8141285182
"2806",1994-09-06,2806,1994,9,249,"Tuesday",105,38,11,19.4444444444444,52,63.5,NA,15.749998845
"2807",1994-09-07,2807,1994,9,250,"Wednesday",109,49,9,18.3333333333333,51.75,58.5,47.720105407,13.664001087
"2808",1994-09-08,2808,1994,9,251,"Thursday",99,42,13,20.8333333333333,59.75,66.375,37.8381008082,11.266196588
"2809",1994-09-09,2809,1994,9,252,"Friday",130,45,10,22.2222222222222,63.125,71.375,45.912674357,22.138135389
"2810",1994-09-10,2810,1994,9,253,"Saturday",99,41,4,24.7222222222222,63.5,73.5,33.779504177,26.9351842162
"2811",1994-09-11,2811,1994,9,254,"Sunday",130,55,8,23.6111111111111,64.875,71,41.7218730624,25.5303324305
"2812",1994-09-12,2812,1994,9,255,"Monday",117,49,9,24.1666666666667,60.25,59,84.253361481,28.7427813325
"2813",1994-09-13,2813,1994,9,256,"Tuesday",112,45,5,25,62.25,53.5,68.706108092,30.5419930376
"2814",1994-09-14,2814,1994,9,257,"Wednesday",106,47,7,27.2222222222222,67.75,59.125,57.182694787,28.1139359335
"2815",1994-09-15,2815,1994,9,258,"Thursday",133,57,3,26.9444444444444,60.625,47.625,115.201752217,34.354035259
"2816",1994-09-16,2816,1994,9,259,"Friday",106,45,13,23.3333333333333,56.875,61,72.728470967,34.276285029
"2817",1994-09-17,2817,1994,9,260,"Saturday",100,40,3,18.6111111111111,53,67,35.135746345,10.579691347
"2818",1994-09-18,2818,1994,9,261,"Sunday",108,45,9,19.4444444444444,43.125,39.5,23.816878348,12.234209023
"2819",1994-09-19,2819,1994,9,262,"Monday",111,48,4,21.1111111111111,55.25,59.125,57.340733768,16.672695961
"2820",1994-09-20,2820,1994,9,263,"Tuesday",109,51,5,21.9444444444444,53,48.5,76.457184193,21.8834387084
"2821",1994-09-21,2821,1994,9,264,"Wednesday",98,41,9,21.6666666666667,48,39.75,77.830696598,30.9951421345
"2822",1994-09-22,2822,1994,9,265,"Thursday",111,51,8,19.1666666666667,59.625,85.125,57.470305032,22.0258976195
"2823",1994-09-23,2823,1994,9,266,"Friday",109,46,10,18.3333333333333,59.25,75.625,46.442844185,12.011258058
"2824",1994-09-24,2824,1994,9,267,"Saturday",108,42,9,17.5,61.375,92,29.271123932,11.954894366
"2825",1994-09-25,2825,1994,9,268,"Sunday",101,45,6,15.8333333333333,50.75,77.125,20.386927777,16.810677327
"2826",1994-09-26,2826,1994,9,269,"Monday",110,53,16,12.5,51.375,91.125,21.457443267,9.637855483
"2827",1994-09-27,2827,1994,9,270,"Tuesday",113,45,10,12.2222222222222,49.125,79.375,19.354717879,6.631534659
"2828",1994-09-28,2828,1994,9,271,"Wednesday",131,52,6,13.8888888888889,43.75,65.75,34.404723006,11.359217969
"2829",1994-09-29,2829,1994,9,272,"Thursday",101,49,7,14.1666666666667,46.5,63.25,35.663495172,6.846600291
"2830",1994-09-30,2830,1994,9,273,"Friday",134,65,11,19.7222222222222,56.5,77,55.446500395,20.097052023
"2831",1994-10-01,2831,1994,10,274,"Saturday",124,51,8,14.4444444444444,47.125,74.25,12.08449912,22.3138514787
"2832",1994-10-02,2832,1994,10,275,"Sunday",118,50,9,13.8888888888889,41.5,56.875,9.095767888,23.3306764483
"2833",1994-10-03,2833,1994,10,276,"Monday",107,48,10,14.1666666666667,45.75,68.375,14.459217686,24.2027465904
"2834",1994-10-04,2834,1994,10,277,"Tuesday",136,61,11,11.9444444444444,44.75,78.125,19.757082292,11.035910677
"2835",1994-10-05,2835,1994,10,278,"Wednesday",127,53,10,10.5555555555556,42.75,60,38.7737545386,7.111821024
"2836",1994-10-06,2836,1994,10,279,"Thursday",134,57,14,16.6666666666667,49.875,52.125,42.3763045096,22.3145777622
"2837",1994-10-07,2837,1994,10,280,"Friday",118,66,4,20,62.375,73.125,78.974329319,30.2298690188
"2838",1994-10-08,2838,1994,10,281,"Saturday",118,60,6,13.3333333333333,47.125,88.625,20.334788226,3.753754428
"2839",1994-10-09,2839,1994,10,282,"Sunday",96,34,9,8.61111111111111,32.125,56.625,8.407222682,11.843653047
"2840",1994-10-10,2840,1994,10,283,"Monday",120,61,6,7.77777777777778,31.75,52.375,NA,12.285765026
"2841",1994-10-11,2841,1994,10,284,"Tuesday",121,49,7,9.16666666666667,40.75,64,34.173809936,13.278302544
"2842",1994-10-12,2842,1994,10,285,"Wednesday",113,46,8,10.8333333333333,47.75,80.625,44.2950685085,8.978778583
"2843",1994-10-13,2843,1994,10,286,"Thursday",125,52,15,13.0555555555556,49.875,75.125,49.79893146,7.649844926
"2844",1994-10-14,2844,1994,10,287,"Friday",137,61,12,14.7222222222222,51.875,74.625,42.8800366962,15.25133772
"2845",1994-10-15,2845,1994,10,288,"Saturday",116,50,6,14.4444444444444,53.25,73,45.069933734,15.322530533
"2846",1994-10-16,2846,1994,10,289,"Sunday",92,39,4,18.8888888888889,54.875,63.5,30.494882905,21.040389263
"2847",1994-10-17,2847,1994,10,290,"Monday",127,61,15,20.8333333333333,54.875,59.5,38.1562386584,21.559495371
"2848",1994-10-18,2848,1994,10,291,"Tuesday",116,53,5,18.3333333333333,60.125,87.5,44.804023463,11.701827776
"2849",1994-10-19,2849,1994,10,292,"Wednesday",117,53,8,18.0555555555556,47.375,61.5,25.191218484,12.931308595
"2850",1994-10-20,2850,1994,10,293,"Thursday",122,46,7,13.8888888888889,46.875,72,29.340658168,8.333817823
"2851",1994-10-21,2851,1994,10,294,"Friday",123,63,9,13.6111111111111,45.375,58,96.437049303,9.411560153
"2852",1994-10-22,2852,1994,10,295,"Saturday",109,49,6,14.7222222222222,45.875,56.25,50.910140571,15.539325482
"2853",1994-10-23,2853,1994,10,296,"Sunday",94,45,7,11.1111111111111,35.5,57.375,19.287125616,12.533084301
"2854",1994-10-24,2854,1994,10,297,"Monday",100,55,6,8.33333333333333,27.625,51.125,30.097350225,13.007778762
"2855",1994-10-25,2855,1994,10,298,"Tuesday",118,56,11,6.11111111111111,30.125,60.5,20.786331702,9.807636073
"2856",1994-10-26,2856,1994,10,299,"Wednesday",102,44,5,5.55555555555556,30.75,68.5,34.9278946191,7.313390527
"2857",1994-10-27,2857,1994,10,300,"Thursday",117,51,10,7.77777777777778,34.25,51.25,73.901395181,7.180139331
"2858",1994-10-28,2858,1994,10,301,"Friday",115,45,10,12.2222222222222,34.25,40,185.999923259,15.356212884
"2859",1994-10-29,2859,1994,10,302,"Saturday",113,46,7,13.8888888888889,40.875,55.375,41.2504850103,17.750400592
"2860",1994-10-30,2860,1994,10,303,"Sunday",138,53,15,9.16666666666667,43.375,66.625,38.7475391908,8.727780622
"2861",1994-10-31,2861,1994,10,304,"Monday",118,58,7,7.5,39.125,95.375,3.910644443,27.7381441965
"2862",1994-11-01,2862,1994,11,305,"Tuesday",124,45,8,6.94444444444444,32,64.875,20.492678098,13.392486721
"2863",1994-11-02,2863,1994,11,306,"Wednesday",117,51,8,10.5555555555556,35.75,45.25,52.159703191,13.153800859
"2864",1994-11-03,2864,1994,11,307,"Thursday",107,51,7,15.8333333333333,62.125,90.5,59.644660946,12.357107133
"2865",1994-11-04,2865,1994,11,308,"Friday",136,62,12,14.7222222222222,55.625,92.25,14.965237701,6.341716758
"2866",1994-11-05,2866,1994,11,309,"Saturday",142,62,10,12.2222222222222,55.125,95.25,7.600494655,10.603001429
"2867",1994-11-06,2867,1994,11,310,"Sunday",120,49,10,8.88888888888889,35.375,65.375,10.029936005,16.552245867
"2868",1994-11-07,2868,1994,11,311,"Monday",93,49,6,8.05555555555556,39,58.875,18.853314944,12.136576862
"2869",1994-11-08,2869,1994,11,312,"Tuesday",102,46,9,12.7777777777778,50.375,85.125,35.1370739685,10.143141784
"2870",1994-11-09,2870,1994,11,313,"Wednesday",99,38,7,8.33333333333333,33,60.25,3.462321861,27.7726252535
"2871",1994-11-10,2871,1994,11,314,"Thursday",110,45,10,6.11111111111111,34.5,70.5,14.802138161,28.5290929431
"2872",1994-11-11,2872,1994,11,315,"Friday",117,47,5,7.77777777777778,30.75,51.25,27.329832765,15.933316027
"2873",1994-11-12,2873,1994,11,316,"Saturday",128,36,21,8.05555555555556,46.375,84.125,22.680532556,7.708615212
"2874",1994-11-13,2874,1994,11,317,"Sunday",117,44,11,14.4444444444444,56.25,86.5,20.813361942,17.178987569
"2875",1994-11-14,2875,1994,11,318,"Monday",108,51,7,10.2777777777778,38.5,78.125,NA,10.956046677
"2876",1994-11-15,2876,1994,11,319,"Tuesday",108,47,8,5.27777777777778,34.125,75.625,14.642686574,14.588175033
"2877",1994-11-16,2877,1994,11,320,"Wednesday",114,49,7,6.38888888888889,35.25,70.125,37.6909812718,16.11186479
"2878",1994-11-17,2878,1994,11,321,"Thursday",128,48,5,6.66666666666667,44.125,80.75,35.4424479311,6.039292613
"2879",1994-11-18,2879,1994,11,322,"Friday",124,53,6,6.94444444444444,29.25,58.875,NA,13.869553756
"2880",1994-11-19,2880,1994,11,323,"Saturday",125,45,10,3.33333333333333,31.625,63.625,41.5411205951,6.412275461
"2881",1994-11-20,2881,1994,11,324,"Sunday",120,51,5,11.1111111111111,38.5,53.5,21.133938688,10.925694412
